Player,Player-additional,Ht.
Dennys Reyes,reyesde01,6-3
Dennys Reyes,reyesde01,6-3
Yacksel Ríos,riosya01,6-3
Yacksel Ríos,riosya01,6-3
Yacksel Ríos,riosya01,6-3
Yacksel Ríos,riosya01,6-3
Yacksel Ríos,riosya01,6-3
Yacksel Ríos,riosya01,6-3
Luis Rivera,riverlu02,6-3
Willis Roberts,roberwi01,6-3
Willis Roberts,roberwi01,6-3
Willis Roberts,roberwi01,6-3
Willis Roberts,roberwi01,6-3
Willis Roberts,roberwi01,6-3
Wilfredo Rodríguez,rodriwi01,6-3
Roberto Rodríguez,rodriro01,6-3
Roberto Rodríguez,rodriro01,6-3
Elvin Rodríguez,rodriel02,6-3
Elvin Rodríguez,rodriel02,6-3
Ricardo Rodríguez,rodriri03,6-3
Ricardo Rodríguez,rodriri03,6-3
Ricardo Rodríguez,rodriri03,6-3
Ricardo Rodríguez,rodriri03,6-3
Esmil Rogers,rogeres01,6-3
Esmil Rogers,rogeres01,6-3
Esmil Rogers,rogeres01,6-3
Esmil Rogers,rogeres01,6-3
Esmil Rogers,rogeres01,6-3
Esmil Rogers,rogeres01,6-3
Esmil Rogers,rogeres01,6-3
Enny Romero,romeren01,6-3
Enny Romero,romeren01,6-3
Enny Romero,romeren01,6-3
Enny Romero,romeren01,6-3
Enny Romero,romeren01,6-3
Bruce Rondón,rondobr01,6-3
Bruce Rondón,rondobr01,6-3
Bruce Rondón,rondobr01,6-3
Bruce Rondón,rondobr01,6-3
Bruce Rondón,rondobr01,6-3
Héctor Rondón,rondohe01,6-3
Héctor Rondón,rondohe01,6-3
Héctor Rondón,rondohe01,6-3
Héctor Rondón,rondohe01,6-3
Héctor Rondón,rondohe01,6-3
Héctor Rondón,rondohe01,6-3
Héctor Rondón,rondohe01,6-3
Héctor Rondón,rondohe01,6-3
Ryan Rowland-Smith,rowlary01,6-3
Ryan Rowland-Smith,rowlary01,6-3
Ryan Rowland-Smith,rowlary01,6-3
Ryan Rowland-Smith,rowlary01,6-3
Ryan Rowland-Smith,rowlary01,6-3
Jorge Rubio,rubiojo01,6-3
Jorge Rubio,rubiojo01,6-3
Hyun Jin Ryu,ryuhy01,6-3
Hyun Jin Ryu,ryuhy01,6-3
Hyun Jin Ryu,ryuhy01,6-3
Hyun Jin Ryu,ryuhy01,6-3
Hyun Jin Ryu,ryuhy01,6-3
Hyun Jin Ryu,ryuhy01,6-3
Hyun Jin Ryu,ryuhy01,6-3
Hyun Jin Ryu,ryuhy01,6-3
Hyun Jin Ryu,ryuhy01,6-3
Hyun Jin Ryu,ryuhy01,6-3
Jae Kuk Ryu,ryuja01,6-3
Jae Kuk Ryu,ryuja01,6-3
Jae Kuk Ryu,ryuja01,6-3
Carlos Sanabria,sanabca01,6-3
Félix Sánchez,sanchfe01,6-3
Miguel Sánchez,sanchmi01,6-3
Miguel Sánchez,sanchmi01,6-3
José Santiago,santijo03,6-3
José Santiago,santijo03,6-3
José Santiago,santijo03,6-3
José Santiago,santijo03,6-3
José Santiago,santijo03,6-3
José Santiago,santijo03,6-3
José Santiago,santijo03,6-3
José Santiago,santijo03,6-3
Antonio Santos,santoan02,6-3
Antonio Santos,santoan02,6-3
Tayler Scott,scottta02,6-3
Tayler Scott,scottta02,6-3
Tayler Scott,scottta02,6-3
Tayler Scott,scottta02,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
Joakim Soria,soriajo01,6-3
José Soriano,soriajo02,6-3
José Soriano,soriajo02,6-3
Paul Spoljaric,spoljpa01,6-3
Paul Spoljaric,spoljpa01,6-3
Paul Spoljaric,spoljpa01,6-3
Paul Spoljaric,spoljpa01,6-3
Paul Spoljaric,spoljpa01,6-3
Paul Spoljaric,spoljpa01,6-3
Albert Suárez,suareal01,6-3
Albert Suárez,suareal01,6-3
Albert Suárez,suareal01,6-3
Mac Suzuki,suzukma01,6-3
Mac Suzuki,suzukma01,6-3
Mac Suzuki,suzukma01,6-3
Mac Suzuki,suzukma01,6-3
Mac Suzuki,suzukma01,6-3
Mac Suzuki,suzukma01,6-3
R.J. Swindle,swindrj01,6-3
R.J. Swindle,swindrj01,6-3
Masahiro Tanaka,tanakma01,6-3
Masahiro Tanaka,tanakma01,6-3
Masahiro Tanaka,tanakma01,6-3
Masahiro Tanaka,tanakma01,6-3
Masahiro Tanaka,tanakma01,6-3
Masahiro Tanaka,tanakma01,6-3
Masahiro Tanaka,tanakma01,6-3
Domingo Tapia,tapiado01,6-3
Domingo Tapia,tapiado01,6-3
Domingo Tapia,tapiado01,6-3
Domingo Tapia,tapiado01,6-3
Dilson Torres,torredi01,6-3
Abner Uribe,uribeab01,6-3
Abner Uribe,uribeab01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Ismael Valdéz,valdeis01,6-3
Merkin Valdéz,valdeme01,6-3
Merkin Valdéz,valdeme01,6-3
Merkin Valdéz,valdeme01,6-3
Merkin Valdéz,valdeme01,6-3
Merkin Valdéz,valdeme01,6-3
René Valdés,valdere01,6-3
Thyago Vieira,vieirth01,6-3
Thyago Vieira,vieirth01,6-3
Thyago Vieira,vieirth01,6-3
Thyago Vieira,vieirth01,6-3
Thyago Vieira,vieirth01,6-3
Héctor Wagner,wagnehe02,6-3
Héctor Wagner,wagnehe02,6-3
Rowan Wick,wickro01,6-3
Rowan Wick,wickro01,6-3
Rowan Wick,wickro01,6-3
Rowan Wick,wickro01,6-3
Rowan Wick,wickro01,6-3
Aneurys Zabala,zabalan01,6-3
Rob Zastryzny,zastrro01,6-3
Rob Zastryzny,zastrro01,6-3
Rob Zastryzny,zastrro01,6-3
Rob Zastryzny,zastrro01,6-3
Rob Zastryzny,zastrro01,6-3
Fernando Abad,abadfe01,6-2
Fernando Abad,abadfe01,6-2
Fernando Abad,abadfe01,6-2
Fernando Abad,abadfe01,6-2
Fernando Abad,abadfe01,6-2
Fernando Abad,abadfe01,6-2
Fernando Abad,abadfe01,6-2
Fernando Abad,abadfe01,6-2
Fernando Abad,abadfe01,6-2
Fernando Abad,abadfe01,6-2
Fernando Abad,abadfe01,6-2
Albert Abreu,abreual01,6-2
Albert Abreu,abreual01,6-2
Albert Abreu,abreual01,6-2
Albert Abreu,abreual01,6-2
Winston Abreu,abreuwi01,6-2
Winston Abreu,abreuwi01,6-2
Winston Abreu,abreuwi01,6-2
Miguel Asencio,asencmi01,6-2
Miguel Asencio,asencmi01,6-2
Miguel Asencio,asencmi01,6-2
Juan Acevedo,aceveju01,6-2
Juan Acevedo,aceveju01,6-2
Juan Acevedo,aceveju01,6-2
Juan Acevedo,aceveju01,6-2
Juan Acevedo,aceveju01,6-2
Juan Acevedo,aceveju01,6-2
Juan Acevedo,aceveju01,6-2
Juan Acevedo,aceveju01,6-2
Alfredo Aceves,aceveal01,6-2
Alfredo Aceves,aceveal01,6-2
Alfredo Aceves,aceveal01,6-2
Alfredo Aceves,aceveal01,6-2
Alfredo Aceves,aceveal01,6-2
Alfredo Aceves,aceveal01,6-2
Alfredo Aceves,aceveal01,6-2
Joan Adon,adonjo01,6-2
Joan Adon,adonjo01,6-2
Joan Adon,adonjo01,6-2
Joan Adon,adonjo01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Juan Agosto,agostju01,6-2
Dario Agrazal,agrazda01,6-2
Gibson Alba,albagi01,6-2
José Alberro,alberjo01,6-2
José Alberro,alberjo01,6-2
José Alberro,alberjo01,6-2
Victor Alcántara,alcanvi01,6-2
Victor Alcántara,alcanvi01,6-2
Victor Alcántara,alcanvi01,6-2
Bob Alexander,alexabo01,6-2
Bob Alexander,alexabo01,6-2
Carlos Almánzar,almanca01,6-2
Carlos Almánzar,almanca01,6-2
Carlos Almánzar,almanca01,6-2
Carlos Almánzar,almanca01,6-2
Carlos Almánzar,almanca01,6-2
Carlos Almánzar,almanca01,6-2
Carlos Almánzar,almanca01,6-2
Carlos Almánzar,almanca01,6-2
Héctor Almonte,almonhe01,6-2
Héctor Almonte,almonhe01,6-2
Luis Alomá,alomalu01,6-2
Luis Alomá,alomalu01,6-2
Luis Alomá,alomalu01,6-2
Luis Alomá,alomalu01,6-2
José Alvarado,alvarjo03,6-2
José Alvarado,alvarjo03,6-2
José Alvarado,alvarjo03,6-2
José Alvarado,alvarjo03,6-2
José Alvarado,alvarjo03,6-2
José Alvarado,alvarjo03,6-2
José Alvarado,alvarjo03,6-2
José Alvarado,alvarjo03,6-2
Luis Andújar,andujlu01,6-2
Luis Andújar,andujlu01,6-2
Luis Andújar,andujlu01,6-2
Luis Andújar,andujlu01,6-2
Víctor Arano,aranovi01,6-2
Víctor Arano,aranovi01,6-2
Víctor Arano,aranovi01,6-2
Víctor Arano,aranovi01,6-2
Kohei Arihara,arihako01,6-2
Kohei Arihara,arihako01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Pedro Astacio,astacpe01,6-2
Luis Atilano,atilalu01,6-2
Luis Avilán,avilalu01,6-2
Luis Avilán,avilalu01,6-2
Luis Avilán,avilalu01,6-2
Luis Avilán,avilalu01,6-2
Luis Avilán,avilalu01,6-2
Luis Avilán,avilalu01,6-2
Luis Avilán,avilalu01,6-2
Luis Avilán,avilalu01,6-2
Luis Avilán,avilalu01,6-2
Luis Avilán,avilalu01,6-2
Luis Ayala,ayalalu01,6-2
Luis Ayala,ayalalu01,6-2
Luis Ayala,ayalalu01,6-2
Luis Ayala,ayalalu01,6-2
Luis Ayala,ayalalu01,6-2
Luis Ayala,ayalalu01,6-2
Luis Ayala,ayalalu01,6-2
Luis Ayala,ayalalu01,6-2
Luis Ayala,ayalalu01,6-2
Sandy Báez,baezsa01,6-2
Sandy Báez,baezsa01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Grant Balfour,balfogr01,6-2
Yorman Bazardo,bazaryo01,6-2
Yorman Bazardo,bazaryo01,6-2
Yorman Bazardo,bazaryo01,6-2
Yorman Bazardo,bazaryo01,6-2
Andrés Berumen,beruman01,6-2
Andrés Berumen,beruman01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Rafael Betancourt,betanra01,6-2
Ronald Bolaños,bolanro01,6-2
Ronald Bolaños,bolanro01,6-2
Ronald Bolaños,bolanro01,6-2
Ronald Bolaños,bolanro01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Pedro Borbón,borbope01,6-2
Wilfredo Boscán,boscawi01,6-2
Jhony Brito,britojh01,6-2
Jhony Brito,britojh01,6-2
Génesis Cabrera,cabrege01,6-2
Génesis Cabrera,cabrege01,6-2
Génesis Cabrera,cabrege01,6-2
Génesis Cabrera,cabrege01,6-2
Génesis Cabrera,cabrege01,6-2
Génesis Cabrera,cabrege01,6-2
Leonel Campos,campole01,6-2
Leonel Campos,campole01,6-2
Leonel Campos,campole01,6-2
Leonel Campos,campole01,6-2
Rafael Carmona,carmora01,6-2
Rafael Carmona,carmora01,6-2
Rafael Carmona,carmora01,6-2
Rafael Carmona,carmora01,6-2
Giovanni Carrara,carragi01,6-2
Giovanni Carrara,carragi01,6-2
Giovanni Carrara,carragi01,6-2
Giovanni Carrara,carragi01,6-2
Giovanni Carrara,carragi01,6-2
Giovanni Carrara,carragi01,6-2
Giovanni Carrara,carragi01,6-2
Giovanni Carrara,carragi01,6-2
Giovanni Carrara,carragi01,6-2
Giovanni Carrara,carragi01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Héctor Carrasco,carrahe01,6-2
Joel Carreño,carrejo01,6-2
Joel Carreño,carrejo01,6-2
Max Castillo,castima03,6-2
Max Castillo,castima03,6-2
Alberto Castillo,castial02,6-2
Alberto Castillo,castial02,6-2
Alberto Castillo,castial02,6-2
Alberto Castillo,castial02,6-2
Luis Castillo,castilu02,6-2
Luis Castillo,castilu02,6-2
Luis Castillo,castilu02,6-2
Luis Castillo,castilu02,6-2
Luis Castillo,castilu02,6-2
Luis Castillo,castilu02,6-2
Luis Castillo,castilu02,6-2
Luis Castillo,castilu02,6-2
Anthony Castro,castran02,6-2
Anthony Castro,castran02,6-2
Anthony Castro,castran02,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Bruce Chen,chenbr01,6-2
Yonny Chirinos,chiriyo01,6-2
Yonny Chirinos,chiriyo01,6-2
Yonny Chirinos,chiriyo01,6-2
Yonny Chirinos,chiriyo01,6-2
Yonny Chirinos,chiriyo01,6-2
Emmanuel Clase,claseem01,6-2
Emmanuel Clase,claseem01,6-2
Emmanuel Clase,claseem01,6-2
Emmanuel Clase,claseem01,6-2
Emmanuel Clase,claseem01,6-2
Álex Claudio,claudal01,6-2
Álex Claudio,claudal01,6-2
Álex Claudio,claudal01,6-2
Álex Claudio,claudal01,6-2
Álex Claudio,claudal01,6-2
Álex Claudio,claudal01,6-2
Álex Claudio,claudal01,6-2
Álex Claudio,claudal01,6-2
Álex Claudio,claudal01,6-2
Álex Claudio,claudal01,6-2
Alex Colomé,colomal01,6-2
Alex Colomé,colomal01,6-2
Alex Colomé,colomal01,6-2
Alex Colomé,colomal01,6-2
Alex Colomé,colomal01,6-2
Alex Colomé,colomal01,6-2
Alex Colomé,colomal01,6-2
Alex Colomé,colomal01,6-2
Alex Colomé,colomal01,6-2
Alex Colomé,colomal01,6-2
Alex Colomé,colomal01,6-2
Jesús Colomé,colomje01,6-2
Jesús Colomé,colomje01,6-2
Jesús Colomé,colomje01,6-2
Jesús Colomé,colomje01,6-2
Jesús Colomé,colomje01,6-2
Jesús Colomé,colomje01,6-2
Jesús Colomé,colomje01,6-2
Jesús Colomé,colomje01,6-2
Jesús Colomé,colomje01,6-2
Jesús Colomé,colomje01,6-2
Gerardo Concepción,concege01,6-2
Dave Concepción,conceda01,6-2
Ed Correa,correed01,6-2
Ed Correa,correed01,6-2
Ed Correa,correed01,6-2
Ken Crosby,crosbke01,6-2
Ken Crosby,crosbke01,6-2
Francisco Cruceta,crucefr01,6-2
Francisco Cruceta,crucefr01,6-2
Francisco Cruceta,crucefr01,6-2
Rhiner Cruz,cruzrh01,6-2
Rhiner Cruz,cruzrh01,6-2
Rhiner Cruz,cruzrh01,6-2
Fernando Cruz,cruzfe01,6-2
Fernando Cruz,cruzfe01,6-2
Fernando Cruz,cruzfe01,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Juan Cruz,cruzju02,6-2
Darwin Cubillán,cubilda01,6-2
Darwin Cubillán,cubilda01,6-2
Darwin Cubillán,cubilda01,6-2
William Cuevas,cuevawi01,6-2
William Cuevas,cuevawi01,6-2
William Cuevas,cuevawi01,6-2
Hugh Daily,dailyhu01,6-2
Hugh Daily,dailyhu01,6-2
Hugh Daily,dailyhu01,6-2
Hugh Daily,dailyhu01,6-2
Hugh Daily,dailyhu01,6-2
Hugh Daily,dailyhu01,6-2
Yerry De Los Santos,delosye01,6-2
Yerry De Los Santos,delosye01,6-2
Abel De Los Santos,delosab01,6-2
Abel De Los Santos,delosab01,6-2
Fautino De Los Santos,delosfa01,6-2
Fautino De Los Santos,delosfa01,6-2
Luis de los Santos,deloslu02,6-2
Valerio De Los Santos,delosva01,6-2
Valerio De Los Santos,delosva01,6-2
Valerio De Los Santos,delosva01,6-2
Valerio De Los Santos,delosva01,6-2
Valerio De Los Santos,delosva01,6-2
Valerio De Los Santos,delosva01,6-2
Valerio De Los Santos,delosva01,6-2
Valerio De Los Santos,delosva01,6-2
Valerio De Los Santos,delosva01,6-2
Enerio Del Rosario,delroen01,6-2
Enerio Del Rosario,delroen01,6-2
Enerio Del Rosario,delroen01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Ryan Dempster,dempsry01,6-2
Alexis Díaz,diazal03,6-2
Alexis Díaz,diazal03,6-2
Alexis Díaz,diazal03,6-2
Martín Dihigo,dihigma99,6-2
Martín Dihigo,dihigma99,6-2
Martín Dihigo,dihigma99,6-2
Martín Dihigo,dihigma99,6-2
Martín Dihigo,dihigma99,6-2
Martín Dihigo,dihigma99,6-2
Martín Dihigo,dihigma99,6-2
Martín Dihigo,dihigma99,6-2
Martín Dihigo,dihigma99,6-2
Juan Domínguez,dominju01,6-2
Juan Domínguez,dominju01,6-2
Juan Domínguez,dominju01,6-2
Félix Doubront,doubrfe01,6-2
Félix Doubront,doubrfe01,6-2
Félix Doubront,doubrfe01,6-2
Félix Doubront,doubrfe01,6-2
Félix Doubront,doubrfe01,6-2
Félix Doubront,doubrfe01,6-2
Camilo Doval,dovalca01,6-2
Camilo Doval,dovalca01,6-2
Camilo Doval,dovalca01,6-2
Camilo Doval,dovalca01,6-2
Ed Eiteljorg,eiteled01,6-2
Ed Eiteljorg,eiteled01,6-2
Eric Erickson,ericker01,6-2
Eric Erickson,ericker01,6-2
Eric Erickson,ericker01,6-2
Eric Erickson,ericker01,6-2
Eric Erickson,ericker01,6-2
Eric Erickson,ericker01,6-2
Eric Erickson,ericker01,6-2
Edwin Escobar,escobed02,6-2
Edwin Escobar,escobed02,6-2
Osvaldo Fernández,fernaos01,6-2
Osvaldo Fernández,fernaos01,6-2
Osvaldo Fernández,fernaos01,6-2
Osvaldo Fernández,fernaos01,6-2
Yohan Flande,flandyo01,6-2
Yohan Flande,flandyo01,6-2
Yohan Flande,flandyo01,6-2
Kendry Flores,floreke01,6-2
Kendry Flores,floreke01,6-2
Pedro Florimón,floripe01,6-2
Frank Francisco,francfr01,6-2
Frank Francisco,francfr01,6-2
Frank Francisco,francfr01,6-2
Frank Francisco,francfr01,6-2
Frank Francisco,francfr01,6-2
Frank Francisco,francfr01,6-2
Frank Francisco,francfr01,6-2
Frank Francisco,francfr01,6-2
Frank Francisco,francfr01,6-2
Frank Francisco,francfr01,6-2
Eric Gagné,gagneer01,6-2
Eric Gagné,gagneer01,6-2
Eric Gagné,gagneer01,6-2
Eric Gagné,gagneer01,6-2
Eric Gagné,gagneer01,6-2
Eric Gagné,gagneer01,6-2
Eric Gagné,gagneer01,6-2
Eric Gagné,gagneer01,6-2
Eric Gagné,gagneer01,6-2
Eric Gagné,gagneer01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Yovani Gallardo,gallayo01,6-2
Giovanny Gallegos,gallegi01,6-2
Giovanny Gallegos,gallegi01,6-2
Giovanny Gallegos,gallegi01,6-2
Giovanny Gallegos,gallegi01,6-2
Giovanny Gallegos,gallegi01,6-2
Giovanny Gallegos,gallegi01,6-2
Giovanny Gallegos,gallegi01,6-2
Giovanny Gallegos,gallegi01,6-2
Cándido Gálvez,galveca01,6-2
Cándido Gálvez,galveca01,6-2
Anderson García,garcian01,6-2
Harvey García,garciha01,6-2
Jaime García,garcija02,6-2
Jaime García,garcija02,6-2
Jaime García,garcija02,6-2
Jaime García,garcija02,6-2
Jaime García,garcija02,6-2
Jaime García,garcija02,6-2
Jaime García,garcija02,6-2
Jaime García,garcija02,6-2
Jaime García,garcija02,6-2
Jaime García,garcija02,6-2
Rosman García,garciro01,6-2
Rosman García,garciro01,6-2
Ramón García,garcira03,6-2
Ramón García,garcira03,6-2
Ramón García,garcira03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Luis García,garcilu03,6-2
Domingo Germán,germado01,6-2
Domingo Germán,germado01,6-2
Domingo Germán,germado01,6-2
Domingo Germán,germado01,6-2
Domingo Germán,germado01,6-2
Domingo Germán,germado01,6-2
Luis Gil,gillu01,6-2
Luis Gil,gillu01,6-2
Luis Gil,gillu01,6-2
Severino González,gonzase01,6-2
Severino González,gonzase01,6-2
Édgar González,gonzaed01,6-2
Édgar González,gonzaed01,6-2
Édgar González,gonzaed01,6-2
Édgar González,gonzaed01,6-2
Édgar González,gonzaed01,6-2
Édgar González,gonzaed01,6-2
Édgar González,gonzaed01,6-2
Édgar González,gonzaed01,6-2
Édgar González,gonzaed01,6-2
Édgar González,gonzaed01,6-2
Geremi González,gonzaje01,6-2
Geremi González,gonzaje01,6-2
Geremi González,gonzaje01,6-2
Geremi González,gonzaje01,6-2
Geremi González,gonzaje01,6-2
Geremi González,gonzaje01,6-2
Beiker Graterol,gratebe01,6-2
Steve Green,greenst01,6-2
Geraldo Guzmán,guzmage01,6-2
Geraldo Guzmán,guzmage01,6-2
Santiago Guzmán,guzmasa01,6-2
Santiago Guzmán,guzmasa01,6-2
Santiago Guzmán,guzmasa01,6-2
Santiago Guzmán,guzmasa01,6-2
José Guzmán,guzmajo01,6-2
José Guzmán,guzmajo01,6-2
José Guzmán,guzmajo01,6-2
José Guzmán,guzmajo01,6-2
José Guzmán,guzmajo01,6-2
José Guzmán,guzmajo01,6-2
José Guzmán,guzmajo01,6-2
José Guzmán,guzmajo01,6-2
Vern Handrahan,handrve01,6-2
Vern Handrahan,handrve01,6-2
Devern Hansack,hansade01,6-2
Devern Hansack,hansade01,6-2
Devern Hansack,hansade01,6-2
Ubaldo Heredia,heredub01,6-2
Jesús Hernáiz,hernaje01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Liván Hernández,hernali01,6-2
Fernando Hernández,hernafe01,6-2
Yoel Hernández,hernayo01,6-2
Darwinzon Hernández,hernada02,6-2
Darwinzon Hernández,hernada02,6-2
Darwinzon Hernández,hernada02,6-2
Darwinzon Hernández,hernada02,6-2
Orlando Hernández,hernaor01,6-2
Orlando Hernández,hernaor01,6-2
Orlando Hernández,hernaor01,6-2
Orlando Hernández,hernaor01,6-2
Orlando Hernández,hernaor01,6-2
Orlando Hernández,hernaor01,6-2
Orlando Hernández,hernaor01,6-2
Orlando Hernández,hernaor01,6-2
Orlando Hernández,hernaor01,6-2
Yoslán Herrera,herreyo01,6-2
Yoslán Herrera,herreyo01,6-2
Shawn Hill,hillsh01,6-2
Shawn Hill,hillsh01,6-2
Shawn Hill,hillsh01,6-2
Shawn Hill,hillsh01,6-2
Shawn Hill,hillsh01,6-2
Shawn Hill,hillsh01,6-2
Shawn Hill,hillsh01,6-2
Vince Horsman,horsmvi01,6-2
Vince Horsman,horsmvi01,6-2
Vince Horsman,horsmvi01,6-2
Vince Horsman,horsmvi01,6-2
Vince Horsman,horsmvi01,6-2
Craig House,housecr01,6-2
Wei-Chieh Huang,huangwe01,6-2
Tom Hughes,hugheto05,6-2
Raisel Iglesias,iglesra01,6-2
Raisel Iglesias,iglesra01,6-2
Raisel Iglesias,iglesra01,6-2
