Player,Player-additional,Wt.
Emmanuel Mudiay,mudiaem01,200
Maurice Ndour,ndourma01,200
Frank Ntilikina,ntilila01,200
Frank Ntilikina,ntilila01,200
Frank Ntilikina,ntilila01,200
Frank Ntilikina,ntilila01,200
Frank Ntilikina,ntilila01,200
Frank Ntilikina,ntilila01,200
Frank Ntilikina,ntilila01,200
Shaedon Sharpe,sharpsh01,200
Shaedon Sharpe,sharpsh01,200
Dyson Daniels,daniedy01,199
Dyson Daniels,daniedy01,199
Felipe López,lopezfe01,199
Felipe López,lopezfe01,199
Felipe López,lopezfe01,199
Felipe López,lopezfe01,199
Aleksandar Djordjevic,djordal01,198
Vincenzo Esposito,esposvi01,198
Marko Jarić,jaricma01,198
Marko Jarić,jaricma01,198
Marko Jarić,jaricma01,198
Marko Jarić,jaricma01,198
Marko Jarić,jaricma01,198
Marko Jarić,jaricma01,198
Marko Jarić,jaricma01,198
Arnoldas Kulboka,kulboar01,198
Boniface N'Dong,ndongbo01,198
Marial Shayok,shayoma01,198
Axel Toupane,toupaax01,197
Axel Toupane,toupaax01,197
Axel Toupane,toupaax01,197
Andrew Wiggins,wiggian01,197
Andrew Wiggins,wiggian01,197
Andrew Wiggins,wiggian01,197
Andrew Wiggins,wiggian01,197
Andrew Wiggins,wiggian01,197
Andrew Wiggins,wiggian01,197
Andrew Wiggins,wiggian01,197
Andrew Wiggins,wiggian01,197
Andrew Wiggins,wiggian01,197
Andrew Wiggins,wiggian01,197
Miloš Teodosić,teodomi01,196
Miloš Teodosić,teodomi01,196
Nicolás Brussino,brussni01,195
Nicolás Brussino,brussni01,195
Facundo Campazzo,campafa01,195
Facundo Campazzo,campafa01,195
Facundo Campazzo,campafa01,195
Bilal Coulibaly,coulibi01,195
Jo Jo English,englijo01,195
Jo Jo English,englijo01,195
Jo Jo English,englijo01,195
Frido Frey,freyfr01,195
Francisco García,garcifr01,195
Francisco García,garcifr01,195
Francisco García,garcifr01,195
Francisco García,garcifr01,195
Francisco García,garcifr01,195
Francisco García,garcifr01,195
Francisco García,garcifr01,195
Francisco García,garcifr01,195
Francisco García,garcifr01,195
Francisco García,garcifr01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Kyrie Irving,irvinky01,195
Šarūnas Jasikevičius,jasiksa01,195
Šarūnas Jasikevičius,jasiksa01,195
Vit Krejci,krejcvi01,195
Vit Krejci,krejcvi01,195
Vit Krejci,krejcvi01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Steve Nash,nashst01,195
Dražen Petrović,petrodr01,195
Dražen Petrović,petrodr01,195
Dražen Petrović,petrodr01,195
Dražen Petrović,petrodr01,195
Zoran Planinić,planizo01,195
Zoran Planinić,planizo01,195
Zoran Planinić,planizo01,195
Rumeal Robinson,robinru01,195
Rumeal Robinson,robinru01,195
Rumeal Robinson,robinru01,195
Rumeal Robinson,robinru01,195
Rumeal Robinson,robinru01,195
Rumeal Robinson,robinru01,195
Pepe Sánchez,sanchpe01,195
Pepe Sánchez,sanchpe01,195
Vassilis Spanoulis,spanova01,195
Ernie Vandeweghe,vandeer01,195
Ernie Vandeweghe,vandeer01,195
Ernie Vandeweghe,vandeer01,195
Ernie Vandeweghe,vandeer01,195
Ernie Vandeweghe,vandeer01,195
Ernie Vandeweghe,vandeer01,195
Gundars Vētra,vetragu01,195
Sasha Vujačić,vujacsa01,195
Sasha Vujačić,vujacsa01,195
Sasha Vujačić,vujacsa01,195
Sasha Vujačić,vujacsa01,195
Sasha Vujačić,vujacsa01,195
Sasha Vujačić,vujacsa01,195
Sasha Vujačić,vujacsa01,195
Sasha Vujačić,vujacsa01,195
Sasha Vujačić,vujacsa01,195
Sasha Vujačić,vujacsa01,195
Duane Washington,washidu01,195
Duane Washington,washidu01,195
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Leandro Barbosa,barbole01,194
Tyler Ennis,ennisty01,194
Tyler Ennis,ennisty01,194
Tyler Ennis,ennisty01,194
Tyler Ennis,ennisty01,194
Andrew Nembhard,nembhan01,193
Andrew Nembhard,nembhan01,193
Guillermo Díaz,diazgu01,192
Georgios Kalaitzakis,kalaige01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Toni Kukoč,kukocto01,192
Nemanja Nedović,nedovne01,192
Jorge Gutiérrez,gutiejo01,191
Jorge Gutiérrez,gutiejo01,191
Jorge Gutiérrez,gutiejo01,191
Gal Mekel,mekelga01,191
Gal Mekel,mekelga01,191
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Rolando Blackman,blackro01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Goran Dragić,dragigo01,190
Chris Duarte,duartch01,190
Chris Duarte,duartch01,190
Chris Duarte,duartch01,190
Stewart Granger,grangst01,190
Stewart Granger,grangst01,190
Stewart Granger,grangst01,190
Chris Harris,harrich01,190
Karim Mané,maneka01,190
Nico Mannion,mannini01,190
Rawle Marshall,marshra01,190
Rawle Marshall,marshra01,190
Adam Mokoka,mokokad01,190
Adam Mokoka,mokokad01,190
Elie Okobo,okoboel01,190
Elie Okobo,okoboel01,190
Aleksej Pokusevski,pokusal01,190
Aleksej Pokusevski,pokusal01,190
Aleksej Pokusevski,pokusal01,190
Aleksej Pokusevski,pokusal01,190
Joshua Primo,primojo01,190
Joshua Primo,primojo01,190
Joshua Primo,primojo01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Ricky Rubio,rubiori01,190
Alexey Shved,shvedal01,190
Alexey Shved,shvedal01,190
Alexey Shved,shvedal01,190
Deividas Sirvydis,sirvyde01,190
Deividas Sirvydis,sirvyde01,190
Lindell Wigginton,wiggili01,189
Lindell Wigginton,wiggili01,189
Lindell Wigginton,wiggili01,189
D'Moi Hodge,hodgedm01,188
Didi Louzada,louzama01,188
Didi Louzada,louzama01,188
Henri Drell,drellhe01,187
Hank Beenders,beendha01,185
Hank Beenders,beendha01,185
Hank Beenders,beendha01,185
Gian Clavell,clavegi01,185
Rudy Fernández,fernaru01,185
Rudy Fernández,fernaru01,185
Rudy Fernández,fernaru01,185
Rudy Fernández,fernaru01,185
Woody Grimshaw,grimswo01,185
Butch Lee,leebu01,185
Butch Lee,leebu01,185
Luis Montero,montelu01,185
Luis Montero,montelu01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Tony Parker,parketo01,185
Pablo Prigioni,prigipa01,185
Pablo Prigioni,prigipa01,185
Pablo Prigioni,prigipa01,185
Pablo Prigioni,prigipa01,185
Mychal Mulder,muldemy01,184
Mychal Mulder,muldemy01,184
Mychal Mulder,muldemy01,184
Xavier Cooks,cooksxa01,183
Igor Rakočević,rakocig01,183
Roko Ukić,ukicro01,183
Roko Ukić,ukicro01,183
Joel Ayayi,ayayijo01,180
Norm Baker,bakerno01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
J.J. Barea,bareajo01,180
Isaac Bonga,bongais01,180
Isaac Bonga,bongais01,180
Isaac Bonga,bongais01,180
Isaac Bonga,bongais01,180
Ken Charles,charlke01,180
Ken Charles,charlke01,180
Ken Charles,charlke01,180
Ken Charles,charlke01,180
Ken Charles,charlke01,180
Mike Flynn,flynnmi01,180
Mike Flynn,flynnmi01,180
Shai Gilgeous-Alexander,gilgesh01,180
Shai Gilgeous-Alexander,gilgesh01,180
Shai Gilgeous-Alexander,gilgesh01,180
Shai Gilgeous-Alexander,gilgesh01,180
Shai Gilgeous-Alexander,gilgesh01,180
Shai Gilgeous-Alexander,gilgesh01,180
Shane Heal,healsh01,180
Shane Heal,healsh01,180
Nicolás Laprovíttola,laproni01,180
Johnny Macknowski,macknjo01,180
Johnny Macknowski,macknjo01,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Patty Mills,millspa02,180
Raul Neto,netora01,180
Raul Neto,netora01,180
Raul Neto,netora01,180
Raul Neto,netora01,180
Raul Neto,netora01,180
Raul Neto,netora01,180
Raul Neto,netora01,180
Raul Neto,netora01,180
A.J. Lawson,lawsoaj01,179
A.J. Lawson,lawsoaj01,179
Kevin Pangos,pangoke01,179
Mãozinha Pereira,pereima01,177
Sergio Rodríguez,rodrise01,176
Sergio Rodríguez,rodrise01,176
Sergio Rodríguez,rodrise01,176
Sergio Rodríguez,rodrise01,176
Sergio Rodríguez,rodrise01,176
Hank Biasatti,biasaha01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Steve Kerr,kerrst01,175
Théo Maledon,maledth01,175
Théo Maledon,maledth01,175
Théo Maledon,maledth01,175
Théo Maledon,maledth01,175
Jason Miskiri,miskija01,175
Gino Sovran,sovragi01,175
Dennis Schröder,schrode01,172
Dennis Schröder,schrode01,172
Dennis Schröder,schrode01,172
Dennis Schröder,schrode01,172
Dennis Schröder,schrode01,172
Dennis Schröder,schrode01,172
Dennis Schröder,schrode01,172
Dennis Schröder,schrode01,172
Dennis Schröder,schrode01,172
Dennis Schröder,schrode01,172
Dennis Schröder,schrode01,172
Rodrigue Beaubois,beaubro01,170
Rodrigue Beaubois,beaubro01,170
Rodrigue Beaubois,beaubro01,170
Rodrigue Beaubois,beaubro01,170
Raül López,lopezra01,170
Raül López,lopezra01,170
Juan Carlos Navarro,navarju01,170
Sergei Bazarevich,bazarse01,168
Yuta Tabuse,tabusyu01,165
Charlie Hoefer,hoefech01,158
Charlie Hoefer,hoefech01,158
